uti,reporting_counterparty,counterparty,trade_date,notional,product_type
UTI00138647C3AV1YIZ3CRS87ALU4I9,MorganStanley,Client_272,2025-04-04 17:31:10,8922899.09,CommoditySwap
UTI00138648GKM26CWLZA8KQR7MEX70,DeutscheBank,Client_492,2024-07-15 00:17:03,,IRS
UTI00138649GFWHEQKTFOQ2AJ8QSYQ8,BNPParibas,Client_164,2024-03-02 03:33:23,5481231.94,FXForward
UTI00058915FTZU6JOD2ZU4NRRU1V16,JPMorgan,Client_136,2025-01-28 05:45:30,1026913.23,IRS
UTI00138651PAQCEGPADS2OPXIXV4M8,DeutscheBank,Client_321,2025-03-13 07:04:54,6048908.16,Bond
UTI00138652V94PR8OM5Q33FVSM4QGI,BNPParibas,Client_135,2024-11-17 22:01:25,7807512.8,Repo
UTI001386536G2YWJOUIFM8OM9ALGEI,BankofAmerica,Client_208,2024-09-03 00:59:47,4616699.42,CDS
UTI00138654ESG23GJ49L41YC92S8H7,UBS,Client_370,2024-03-21 01:23:58,6007180.13,FXForward
UTI00133756K6RZO4GL564WZG4MXCZ9,CreditSuisse,Client_193,2024-11-16 17:00:36,3239555.95,EquitySwap
UTI00138656KTZ1STVFCK68F181Q7EX,UBS,Client_136,2024-08-09 12:58:50,4488886.82,Bond
UTI00138657O2OUJLD3EGCFIVWPIR13,DeutscheBank,Client_167,2025-05-20 13:02:40,6417724.3,FXForward
UTI00138658B4KU0VIWAD8UWTHVNI9Y,GoldmanSachs,Client_396,2024-06-23 19:29:35,7948643.84,IRS
UTI001386596QYS46MHJ3GL6CF81HH8,BNPParibas,Client_227,2024-04-13 00:56:30,1020919.87,
UTI00034004L92KEAHF1O368IZOKCHP,UBS,Client_141,2025-04-30 07:04:20,191580.06,Repo
UTI00138661Q8XGSBE4ABPE8Z013CR4,Citigroup,Client_27,2024-10-27 21:02:54,9570635.63,Bond
UTI0013866233WOJT0XJMTJQHRV8M67,HSBC,Client_374,2024-03-26 01:41:27,7932921.29,Repo
UTI00138663K1ZTXHWFOZEN6DNARHK7,CreditSuisse,Client_428,2024-11-24 22:44:10,6575487.81,IRS
UTI00138664IQXD5HTVOVPXSF6JE5D8,BNPParibas,Client_357,2024-04-20 13:48:54,6499747.84,CommoditySwap
UTI00138665C2N4RFJ4DC35N3O1O9OV,GoldmanSachs,Client_180,2024-07-12 18:44:43,199026.11,CDS
UTI00138666NW7KYLY7MRH612E51BRJ,Citigroup,Client_482,2024-05-21 02:27:18,9458455.68,Repo
UTI00138667U2EYL4J4V8GC7PL7QA95,BankofAmerica,Client_433,2024-05-27 02:58:17,7147981.18,Repo
UTI00138668890788FIZNQCUKC8JCOS,CreditSuisse,Client_389,2024-01-27 12:38:40,7199022.46,EquitySwap
UTI00138669TSYXCCQCAEE5EFW8Z9UE,BNPParibas,Client_200,2024-08-06 21:04:38,5338960.33,FXForward
UTI00138670I2TE0HQGNS87T700ON8D,CreditSuisse,Client_6,2025-04-06 01:29:44,1609725.54,IRS
UTI0013867187KLM7OYZ5EEUBT6LTI1,BankofAmerica,Client_289,,1894865.24,IRS
UTI001386728PPYCY1A3HH0LREBIAGY,UBS,Client_272,2024-02-10 19:35:04,5121091.72,CDS
UTI001386730UL5ZIRGDRQUELO8K46N,MorganStanley,Client_467,2025-01-17 13:19:52,452049.56,EquitySwap
UTI00138674YUD5RNWGT30RNCDBMNJX,Citigroup,Client_499,2024-09-19 15:22:36,9855230.1,CDS
UTI00138675NJDJW1V9Q18IYXX201FP,UBS,Client_424,2025-05-05 21:03:32,5640992.72,Bond
UTI00017327C9BVWZM20KGXSNFB8KML,JPMorgan,Client_61,2025-03-22 22:02:58,6639887.15,Bond
UTI001386771VM3RPBJ8IEEYG9CFIF1,CreditSuisse,Client_281,2024-04-02 04:52:30,2283378.63,EquitySwap
UTI00138678Z3C7V68DG7O70Y6XZYKM,HSBC,Client_294,2025-01-15 13:50:33,5760262.65,IRS
UTI00138679I0J7PXZEAJXOAPJ7XA7Z,DeutscheBank,Client_223,2024-01-25 19:48:45,4298402.96,CommoditySwap
UTI001386807PDJRNHNJ69QEHBF3RGT,UBS,Client_488,2024-07-01 00:40:42,7790699.98,Bond
UTI0013868123Y4982K949B75F7OS40,MorganStanley,Client_420,2024-04-10 19:00:55,9460830.81,Bond
UTI00138682M5GQH6QNF4ERHZ7MFZFN,Citigroup,Client_27,2025-02-28 00:27:46,9852043.36,CDS
UTI00138683GRBLXZDNSYMZMHUE7QY4,JPMorgan,Client_253,2025-03-11 06:52:05,1236484.61,CDS
UTI00138684ARZ156MVVCZA9ACIT36X,JPMorgan,Client_44,2025-01-16 16:42:37,,FXForward
UTI001386859IWAFEKYT59UWRH5MAP4,CreditSuisse,Client_71,2024-08-20 19:38:58,3256362.2,EquitySwap
UTI001386866VGTTCF25TGX29ZFOGUN,UBS,Client_44,2024-01-30 01:10:46,7384911.64,CDS
UTI001386872ZLQTXXK6ES7YEP7W0ZE,HSBC,Client_257,2025-05-20 19:50:46,3802613.44,EquitySwap
UTI00138688F8MPKIY8B7XDA831VZHR,Citigroup,Client_9,2024-10-19 23:48:37,5187239.1,IRS
UTI00138689K12T9NOFZ5JKHB5INH33,GoldmanSachs,Client_352,2024-11-25 23:20:42,5769996.44,IRS
UTI00138690DEINQJ7SAVEQ18DAJVKW,DeutscheBank,Client_434,2024-06-25 19:41:27,9698886.23,Repo
UTI00138691HVWWI46NYX1EHYFMU0LR,BNPParibas,Client_204,2024-04-12 00:48:31,5155838.01,Bond
UTI00138692AP8MRYLRQQ88H5CJBEM6,BankofAmerica,Client_44,2024-01-17 22:20:05,5434988.61,Bond
UTI00138693PG690YHO6JBQ0TUMHKO8,UBS,Client_253,2024-05-28 09:03:09,1129400.63,CommoditySwap
UTI00138694QVZNRKLQJCII9HHCB6G5,JPMorgan,Client_132,2024-04-27 20:56:40,9346139.85,CDS
UTI00138695SSSK9MJ7EQ8CNX88WSDP,UBS,Client_176,2025-01-01 09:11:02,14823.92,Repo
UTI001386964X14KP55CXH99JSXOA20,DeutscheBank,Client_280,2024-07-28 22:23:26,8638298.56,Repo
UTI00138697M6IF1LGHX4AW4Z68AMLC,,Client_445,2025-01-26 01:49:31,5209552.21,IRS
UTI00138698JHNESFLQXRBA78HGJBSW,UBS,,2024-03-08 15:37:39,285626.72,FXForward
UTI00138699JDOH47PPVBOFQ5QKPYJR,GoldmanSachs,Client_232,2024-11-20 08:30:43,4168290.34,CDS
UTI00138700AFJGY2S2HHHVZMR173EZ,MorganStanley,Client_62,2024-08-16 23:39:54,3022664.88,CDS
UTI0013870103U1OZZGXZG6I1OZOYQH,GoldmanSachs,Client_344,2024-02-25 09:35:49,6524882.85,CDS
UTI001387021BO3OQR5PG7X5CNDTKEP,MorganStanley,Client_48,2024-10-16 06:52:41,6702007.12,CDS
UTI00138703EHO9ORPK875YNRW1XK9R,BNPParibas,Client_357,2025-03-04 00:56:58,8778068.51,IRS
UTI00138704DIQ6RR4CQPOH3EJP1T2H,CreditSuisse,Client_239,2024-09-19 21:45:21,123406.42,Bond
UTI0013870556UERNW1NC2B3ACARD0A,JPMorgan,Client_102,2024-06-19 16:25:56,2744550.84,CommoditySwap
UTI00138706V9C14GSWU66UXZE0BPOK,CreditSuisse,Client_193,2025-03-20 13:39:14,7429129.14,FXForward
UTI001387075UDJO5RTPG2IDY41MVFO,GoldmanSachs,Client_83,2024-04-30 22:43:32,4693230.91,IRS
UTI00138708124FBQX3842EJTFIE3YD,BNPParibas,Client_240,2024-03-21 21:12:20,8188225.05,IRS
UTI00138709ITSV0F64WYGQZZMBBDFX,MorganStanley,Client_74,2024-03-31 10:21:18,575789.38,IRS
UTI00138710QC4YB8D4QNLZGQGDNZFK,MorganStanley,Client_43,2024-07-08 20:36:28,7919454.53,CommoditySwap
UTI0013871172CMZZV1QPEP5LU4713D,HSBC,Client_252,2025-02-04 11:52:11,5442857.04,FXForward
UTI0013871209MU2SWQJT09KIAB4MCU,GoldmanSachs,Client_444,2024-03-23 17:18:37,8626300.06,Repo
UTI00110854FEQ2TECW9GX0HMHUTQDQ,BNPParibas,Client_338,2024-11-24 10:37:29,4632489.46,Repo
UTI0013871415H1Q68RS3GUF4SMBXBE,HSBC,Client_38,2024-03-03 08:56:54,3870017.21,Repo
UTI001387152GWWTF0PWB09KVLONE4N,UBS,Client_67,2024-09-04 13:41:32,37697.06,Bond
UTI00138716EHFEXCQDNVZNESTLER97,Citigroup,Client_498,2024-03-25 17:34:27,2662852.26,IRS
UTI001387176JIAA5OD2YJ80JUWFUCF,HSBC,Client_188,2024-04-06 18:22:07,4064292.11,IRS
UTI00138718NEGSJFKKIMEUSVX1748L,MorganStanley,Client_392,2025-02-17 08:27:57,5025326.42,CDS
UTI00138719JZY0ST90JI8LZ6N7N21E,JPMorgan,Client_160,2024-07-08 17:09:10,2634312.31,Bond
UTI001387207TR98JVF8RN3NB6WUC1Q,DeutscheBank,Client_318,2025-01-31 11:38:59,6885471.4,Bond
UTI00138721GPMU2S8CQHR9VNPT7SSP,BankofAmerica,Client_384,2025-04-16 15:51:54,1987172.52,FXForward
UTI00138722A808NJAQWFZARIBVSM2L,HSBC,Client_435,2024-03-28 15:57:05,1575707.92,FXForward
UTI001387230SK3G6BODP64J65FSETQ,BankofAmerica,Client_228,2024-06-29 01:05:59,6024554.6,CommoditySwap
UTI00138724IU6V2Z4OBUW08LZI43WU,UBS,Client_257,2025-01-26 15:44:35,4769138.62,Bond
UTI00138725BUXIGNMLOUROPJKFVS3R,BankofAmerica,Client_210,2024-02-14 03:22:03,1168353.4,CDS
UTI00138726RW5VWE6OFKVCI7WLHNBZ,GoldmanSachs,Client_495,2025-03-26 04:30:48,3110840.32,EquitySwap
UTI00138727XCJYK9QOE0MOCOPCOQG3,GoldmanSachs,Client_235,2025-04-10 19:20:14,8210549.22,CommoditySwap
UTI001150573AGQY8UDTG555YZR2R7W,HSBC,Client_35,2024-12-05 10:52:49,2117635.63,Repo
UTI00138729N83FT9VI416HUABIVO90,UBS,Client_322,2024-09-23 13:25:35,3213495.79,IRS
uti-with-lowercase-12345,MorganStanley,Client_406,2024-06-29 08:46:29,5959117.25,CDS
UTI00138731IG549YXPXO6EC4NOZDFB,BNPParibas,Client_200,2025-01-19 22:08:41,3487118.52,IRS
UTI00138732708VZ10FWGX67648N5EX,CreditSuisse,Client_349,2024-11-02 11:05:49,6956056.81,EquitySwap
UTI00138733STLIDGTXA85IRNU0AJWF,CreditSuisse,Client_244,2024-10-22 19:13:18,6738708.23,Repo
UTI00138734NVTPVVPQXMRSOZYOYP28,HSBC,Client_52,2024-01-27 03:55:00,4883762.01,IRS
UTI00138735KWGWHTAW7ZBD9Y7DAY44,DeutscheBank,Client_397,2024-11-10 09:15:11,,CDS
UTI00138736DOWVIJY7BK58D7RHZHBH,BNPParibas,Client_39,2025-05-26 14:35:49,1531752.08,IRS
UTI001387379MBENJJL8JKGOH03JKB5,BNPParibas,Client_430,2024-03-24 01:44:27,979359.06,FXForward
UTI00138738M5JEE370VOHWQMKA847P,CreditSuisse,Client_160,2024-03-30 15:48:29,6813304.3,CDS
UTI001387393HL9LVX0X5BB0INM7TMB,Citigroup,,2024-06-07 00:28:11,2418329.5,EquitySwap
UTI00138740O11IIYF47MIKK133TWWT,UBS,Client_205,,5065204.79,Repo
UTI00138741C526RNUFQVDJU746PUEK,MorganStanley,Client_497,2024-01-30 10:24:03,7597611.27,CDS
UTI00138742IW4YMW1R318OHJ2FWS3B,JPMorgan,Client_37,2025-02-05 18:11:09,4406601.47,FXForward
UTI00138743444IN6HIJC6PVWPIQ1QT,UBS,Client_431,2025-03-13 22:28:26,,IRS
UTI00138744YQYJVIHDFD8ZM7LFDARP,CreditSuisse,Client_178,2025-03-27 12:41:58,5479819.21,Bond
UTI001387453PGPBO8BLVIVCZE99V60,BNPParibas,Client_88,2024-04-19 11:12:27,363650.74,FXForward
UTI00138746TH30EUD7YXA8VJI4W5RB,CreditSuisse,Client_207,2024-02-05 22:33:19,2307635.67,Repo
UTI00138747ERAXUJJ3WCVNMATENRVK,BNPParibas,Client_196,2024-10-27 18:08:18,3270061.81,Bond
UTI0013874844560IUYDIFD47KD0SB3,CreditSuisse,Client_36,2024-05-14 13:07:32,9663501.65,CommoditySwap
UTI000916859M5DGDXU64I8ZPWRPTSD,Citigroup,Client_487,2025-01-11 03:13:10,7303893.16,CDS
UTI00138750WETR714YYRBT7LMJ2NVJ,JPMorgan,Client_54,2024-06-13 01:26:33,3654197.4,EquitySwap
UTI00138751KWRRG687SQ5Y6WDS7RSL,CreditSuisse,Client_434,2024-06-25 22:52:21,2778355.06,Repo
UTI00138752002QNL5Q5TAO4I1UQVWZ,UBS,Client_446,2025-01-15 14:45:14,7992066.72,FXForward
UTI001387532NW0E6CU42VKGMAJDRXH,DeutscheBank,Client_290,2025-01-14 07:02:04,3396482.14,Bond
UTI0013875422M1MIH2GPAK46991D68,BNPParibas,Client_499,2024-05-02 03:30:51,2874040.56,EquitySwap
UTI00138755IXJM5Z1WTW2CAL0128O4,DeutscheBank,Client_53,2024-09-22 16:48:27,132006.24,IRS
UTI00138756T7GZ4TFQARVCJ2GQT5AK,BNPParibas,Client_202,2024-02-06 01:16:45,7596969.31,CDS
UTI00138757G2MPME0UE7AONVZWFGTJ,CreditSuisse,Client_129,2024-04-06 05:55:56,1627212.08,Bond
UTI00138758SWASULTY501FQULS9W6F,MorganStanley,Client_289,2025-04-05 18:55:38,989213.77,CDS
UTI00138759K2CV9YS9QKN1N6N96BXX,BNPParibas,Client_257,2024-07-05 06:44:50,1457071.8,CDS
UTI00138760NV3GOW63K3LM5NTMHKZJ,BNPParibas,Client_14,2024-05-08 02:32:57,8945450.5,Repo
UTI001387615SUKNEIFLSUGL3DSR74W,BankofAmerica,Client_399,2025-04-17 02:53:00,5094332.12,Bond
UTI00138762PQ16XMRT59OIEGLS5PF6,HSBC,Client_421,2024-10-20 12:08:56,6918037.66,CommoditySwap
UTI00138763F601NOL50DBU5CB4Y7ZE,MorganStanley,Client_414,2025-05-24 16:03:44,2468078.96,CommoditySwap
UTI00138764SFJ2DADV8PLDCBC3SUVL,HSBC,Client_4,2024-01-11 15:56:32,9863388.3,EquitySwap
UTI00138765QXHCF8NWOODKMGAFA94K,UBS,Client_499,2025-05-01 10:38:39,9434882.02,FXForward
UTI00138766TLC3ARJH9NU0944SMSVR,JPMorgan,Client_111,2024-08-27 10:49:22,9459389.0,FXForward
UTI00091506R8VBJA6EACY6IAUV8H6M,BNPParibas,Client_470,2024-12-28 14:01:11,7420269.49,IRS
UTI00138768MCCM2NR1J6O784EODV3F,GoldmanSachs,Client_415,2025-05-09 06:30:33,4395988.91,IRS
UTI00138769MQARTICLHZB7DYZYF356,BNPParibas,Client_359,2025-02-06 18:16:59,2274825.09,CDS
UTI00138770TQJNMYMDZQLXI806ZCL5,MorganStanley,Client_90,2024-04-07 06:45:14,8720779.66,IRS
UTI00138771HBNFBJ7N0NJ5BRKY2GN9,MorganStanley,Client_336,2024-06-15 03:07:04,4068732.61,IRS
UTI00138772NO1CC2PWVWP3EXR69848,MorganStanley,Client_476,2024-08-10 16:02:47,3194939.67,Bond
UTI00138773POLKKU5D9IZM79RG0WYK,HSBC,Client_271,2024-04-17 12:35:18,4730091.87,CDS
UTI00138774AEG9BNYB7JADL3J0CTFS,UBS,Client_404,2024-06-15 10:34:30,1033232.75,CommoditySwap
UTI00138775KY592ISC176X4B7BBT0N,JPMorgan,Client_213,2025-04-24 04:08:01,4803790.3,FXForward
UTI00138776PG8JZ90VMUIENZS0HWME,HSBC,Client_388,,6332659.71,CommoditySwap
UTI00138777KYX0IX1QQ02VTP3KLM1D,HSBC,Client_417,2025-05-31 01:22:22,6918181.18,EquitySwap
UTI00138778KBWBGY7QG7MJLE9XFEOV,MorganStanley,Client_254,2024-03-20 14:56:57,3633962.71,Bond
UTI00138779ZGLW152434XZTD86QM3Z,BNPParibas,Client_345,2025-02-27 10:07:23,7729257.83,EquitySwap
UTI0013878096UCB8DBJDHRZ2I74B7P,GoldmanSachs,Client_446,2024-10-19 15:34:18,6904448.1,
UTI001387817XRSIWCURAEM1SWNDVFE,BNPParibas,Client_351,2025-05-18 11:05:25,2868308.3,EquitySwap
UTI00138782X0DC8BNTUSWWEKOVJX04,Citigroup,Client_232,2025-02-05 04:35:08,3032248.81,IRS
UTI00138783KS9BRNQUXK7TK72OFM00,CreditSuisse,Client_251,2025-02-20 01:21:48,7698190.24,CommoditySwap
UTI00138784QWSI1P4HO481WAOQLM5Y,UBS,Client_89,2024-06-11 08:21:58,6310713.5,Repo
UTI00138785Q8MJXL8Q6JMN0CGMMUK1,CreditSuisse,Client_315,2024-04-08 06:51:39,5879376.32,Repo
UTI00138786HOQ1AJJ6KSSNI27ZCXM1,DeutscheBank,Client_62,2024-11-26 15:20:38,303597.9,Bond
UTI001387879PYCO8HILLM7SFY1KKG3,DeutscheBank,Client_425,2024-08-26 08:46:32,9245941.63,IRS
UTI00138788N2B0BUBSFJZRJC93ZF26,MorganStanley,Client_363,2024-10-19 06:38:56,33151.66,CDS
UTI00138789QJOR8HEKFD3T9V6NKQV2,Citigroup,Client_249,2024-09-16 07:14:43,144300.35,EquitySwap
UTI00138790K6TOKZMS2NZ0PTSWLVU9,UBS,Client_289,2024-11-19 21:55:29,9346087.38,FXForward
UTI00138791UE34DA8K9ZOE90KK7SRA,DeutscheBank,Client_386,2024-09-27 18:20:54,2251456.59,EquitySwap
UTI00138792EMIAGC95UCKYHOYA75KQ,UBS,Client_354,2024-03-06 19:19:05,4620095.59,IRS
UTI00138793JIYLZITCORJ3FK28442A,BankofAmerica,Client_148,2025-02-01 14:34:28,8541606.14,CDS
UTI001387944ZF6FW1VFQI3LW79WRLH,CreditSuisse,Client_237,2025-04-10 19:50:48,8755160.8,EquitySwap
UTI00113350J77GH12EA2LVMBXRNHJ6,Citigroup,Client_222,2024-02-12 19:43:42,5626251.97,CDS
UTI00138796M0Z6GMJ7J1HVQL2JS7LU,MorganStanley,Client_243,2024-01-19 14:35:45,5292241.09,Bond
UTI00138797F9TWZX1KNHEYA92DEKXH,DeutscheBank,Client_343,2024-09-17 02:15:58,3504794.35,FXForward
UTI00138798HW89OKHOZI0IO7KPPYMK,JPMorgan,Client_424,2025-01-24 12:26:22,3922063.62,CDS
UTI00138799YDX60HB195PR633VHPAV,BankofAmerica,Client_25,2025-05-30 14:31:44,7938964.14,FXForward
UTI$pecial%Chars!,CreditSuisse,Client_472,2024-01-30 13:17:26,5251308.29,EquitySwap
UTI00138801815R2AZ2YPA3LL2F5TXI,BNPParibas,Client_354,2024-01-22 02:40:46,209762.2,Bond
UTI001388023YF8Q7T5040LO59HUB9V,Citigroup,Client_361,2024-08-18 07:18:28,2163816.72,IRS
UTI00138803ZXANRPODITMXTTH5F1X9,HSBC,Client_455,2024-09-08 09:02:14,7317935.14,Repo
UTI0013880441BWVY2JHGE5121INVH0,JPMorgan,Client_50,2024-06-13 18:03:46,7020131.72,CDS
UTI001388053KEPEP02MKEY3JDGXS6H,CreditSuisse,Client_141,2024-07-27 16:17:22,7340672.37,IRS
UTI00138806F16WWCB2K76ZIA3YHE23,Citigroup,Client_370,2024-03-29 22:05:23,378534.54,CommoditySwap
UTI00138807IHZZ37RKE2JB6CZQ2IIE,CreditSuisse,Client_128,2024-12-26 16:31:31,7705867.95,IRS
UTI00138808OGWL970DIS9WGDB407YP,GoldmanSachs,Client_164,2024-04-02 11:46:20,3985013.3,CommoditySwap
UTI001388091JZV9JBJX5J94LW1SXWE,DeutscheBank,Client_194,2025-05-07 11:57:25,12523.93,Bond
UTI00138810XLNQ04H916AC13OS9RI5,CreditSuisse,Client_419,2025-01-08 10:51:07,5757425.66,CommoditySwap
UTI00138811FC95SGBGDX3HE9SIKBLZ,GoldmanSachs,Client_459,2024-09-22 05:02:52,769433.91,CDS
UTI00138812D7F3ID53YQZMTZJJHG87,BNPParibas,Client_464,2025-01-19 05:03:09,7979288.31,IRS
UTI00138813VOC7MUX7VGHUM3X96CHM,JPMorgan,Client_393,2024-11-05 23:27:11,4948672.8,CDS
UTI00138814XB8D9SB5PCW3BU5JRJON,DeutscheBank,Client_211,2024-11-21 18:52:11,1884989.76,FXForward
UTI00138815NOYOW2O01R4MMH03074B,BNPParibas,Client_233,2025-01-23 14:15:37,4129295.98,IRS
UTI00138816OGLFXOY3CQ7B85HBPIQ6,JPMorgan,Client_268,2025-04-15 09:13:40,4406353.68,CommoditySwap
UTI00138817DM5TLHJ0RZKGR9DAN61Z,BankofAmerica,Client_146,2024-11-05 22:51:17,1652890.66,IRS
UTI001388188P64JTHH013UI2JRYX1H,Citigroup,Client_110,2024-06-05 19:15:46,881936.15,CommoditySwap
UTI00138819YWQFWU1UH0YG3K5U4HDR,MorganStanley,Client_401,2024-09-08 19:15:35,9384280.69,CommoditySwap
UTI00138820GBLN1Q6DQXZMP56GVQM1,MorganStanley,Client_431,2024-11-22 10:41:59,6160217.21,CommoditySwap
UTI001388218XJY5UQL5M8YRZ38I8MC,MorganStanley,Client_176,2024-02-21 23:25:29,2852879.14,EquitySwap
UTI001388225VYKM4L0PHSG52OZ37WI,DeutscheBank,Client_159,2025-03-24 01:13:43,2744323.06,EquitySwap
UTI00138823IK3Z0RF47XBPQ03YI3KC,Citigroup,Client_119,2025-05-20 08:21:30,9151204.67,Repo
UTI00138824LZS3ZLKOVM31FRANOTNP,GoldmanSachs,Client_14,2025-04-13 07:43:18,9989097.23,FXForward
UTI00138825TIHO7H14E2ABXGEECU6G,GoldmanSachs,Client_497,2025-04-05 09:48:02,6142584.63,CDS
UTI00138826Q1DPYZ3IQSZEVVBJ5WYV,MorganStanley,Client_132,2025-01-31 10:51:37,4091445.49,Repo
UTI00138827X1SK77RSJIYUQ4LO0ZVU,HSBC,Client_189,2024-08-19 21:11:51,8007736.54,EquitySwap
UTI00138828J8LS5LAJW0PH6TVK3M2V,DeutscheBank,Client_382,2024-03-02 14:59:21,5465695.56,Repo
UTI001388294H0SWVTOW57Y0O4XOPDI,MorganStanley,Client_231,2024-05-18 16:50:27,9757869.91,Repo
UTI0013883084BB753GGTA5M2RGN00S,HSBC,Client_237,2025-03-27 23:21:56,4971162.47,Repo
UTI00138831X6XW4MV2J3QWNSXZ9NTD,Citigroup,Client_330,2024-12-17 08:01:15,2849932.65,EquitySwap
UTI001388326P1XJF6AK2DGKTOJJ6FF,MorganStanley,,2024-09-28 04:09:35,8656816.66,Repo
UTI001388335HYX8AZ9GJH8TQBR672E,UBS,Client_70,2025-03-04 21:30:50,3505288.72,CDS
UTI0013883499GP5EFWGP9UIH1G4XSP,MorganStanley,Client_94,2024-12-21 01:09:33,6923246.89,Bond
UTI00138835MNBMSAFQ33LRGXKXRD1S,BankofAmerica,Client_171,2024-10-02 03:23:31,1704833.35,Repo
UTI00138836WT91CC0GZS79DLE1PC4X,BankofAmerica,Client_470,2024-06-06 06:00:36,9236942.03,CDS
UTI001388370ZIGOK36DD9MER5W9T3B,JPMorgan,Client_353,2024-01-31 22:22:21,109996.33,CommoditySwap
UTI001388380ITWAPXHP1JEKO0C1RUF,Citigroup,Client_448,2025-04-06 01:26:23,8845441.75,IRS
UTI000007694A8PMSY5YPC7SYR7S9R3,BNPParibas,Client_77,2024-06-04 22:31:21,4905122.31,Repo
UTI001388405NIYQ0UZGENF4EDYGZ4J,DeutscheBank,Client_111,2024-08-17 06:33:25,4104608.38,Repo
UTI00138841QISO3PSACNWL86B4SF0M,HSBC,Client_382,2024-10-06 17:35:40,6957071.3,FXForward
UTI00138842VBFA0L001RNPEIAXSDR0,CreditSuisse,Client_137,2024-01-24 16:18:41,4088531.13,FXForward
UTI00138843ZTX2UUCRL373TMQWWO55,CreditSuisse,Client_242,2024-12-07 11:30:12,7521152.67,CommoditySwap
UTI00138844ON1XMRVDB7TAHK7PZZVL,Citigroup,Client_96,2024-06-08 11:15:29,6087006.57,EquitySwap
UTI00138845NPHI9GDB45ZULJICQPGU,BNPParibas,Client_100,2024-02-15 01:44:44,4439304.25,CommoditySwap
UTI00138846UK1JMMJX3TNNRSKULNZN,Citigroup,Client_387,2024-11-27 07:14:52,5695409.03,Bond
UTI00138847KHDC22D85Q4R7I8VU3G7,MorganStanley,Client_5,2024-04-27 11:11:21,2204272.32,FXForward
UTI00138848ZKPY25FMSUQT54LCY4B9,HSBC,Client_122,2024-07-30 18:00:44,8371238.45,CommoditySwap
123456789012345678901234567890123456789012345678901234567890,MorganStanley,Client_361,2024-08-02 17:52:59,2217504.53,EquitySwap
UTI00138850S833BDP3X9SCAF07DJJ0,Citigroup,Client_500,2025-01-17 02:07:50,2694213.74,IRS
UTI00138851702SRIERQZK12U305SQS,CreditSuisse,Client_168,2024-06-03 03:58:30,8703531.79,Repo
UTI001388527DSM412IPITG5IU73IDU,Citigroup,Client_397,2024-08-30 05:08:14,6393095.0,EquitySwap
UTI00138853WQ3I5T1YSGRZ9CDBKKWI,DeutscheBank,Client_55,2025-02-28 19:25:31,683108.07,CDS
UTI001388545MKHO2AWSY2BD1GWS23D,HSBC,Client_476,2024-05-03 09:22:25,1834932.08,CommoditySwap
UTI00138855SX29GM36ZFCKEZ4LZHTJ,BNPParibas,Client_499,2024-09-14 10:21:56,1844135.84,CommoditySwap
UTI001388568VAQVHOHIACS8ECNEABG,JPMorgan,Client_9,2024-11-24 02:22:53,9041383.43,CDS
UTI00138857K9K66UJH43C192XL4BI3,BankofAmerica,Client_379,2024-02-22 20:53:49,2453313.54,Repo
UTI001388582SZEGHK9QBB5OGTSNPZ7,HSBC,Client_302,2024-10-01 02:26:38,8158493.59,IRS
UTI00138859FCHT1ZFKXOTQY2VHQJVU,BNPParibas,Client_71,2024-04-01 21:39:23,9347737.59,FXForward
UTI001388602HA09WYV8X09YPLLMTLQ,CreditSuisse,Client_344,,7231357.92,CDS
UTI0013886177APB0S2GK5IZ7GBS7Q6,MorganStanley,Client_275,2024-12-06 08:07:33,,CommoditySwap
UTI00138862SDYJNMT87T58NTCMWMY5,GoldmanSachs,Client_179,2024-09-12 22:29:47,3709013.85,IRS
UTI00138863Z3F400L9X3EC52YB79BG,BNPParibas,Client_224,2024-09-03 04:36:53,9230552.97,CDS
UTI001388645T7SUE7NHJ08GWJP0CDZ,CreditSuisse,Client_125,2024-05-02 23:22:02,4827808.25,IRS
UTI00138865N0VUGU0W3F92T5V7XUDJ,UBS,Client_437,2024-03-07 03:53:22,6398834.82,Bond
UTI00138866H5FFV4CLGGG9ZGP43NS2,CreditSuisse,Client_62,2025-01-14 06:16:47,324998.23,
UTI00138867O0HOEPK9AB50ZJG9N84E,DeutscheBank,Client_441,2025-02-17 05:39:26,4491615.79,Repo
UTI00138868DFKZQ00OENU58JZ9N39X,GoldmanSachs,Client_115,2024-06-12 21:32:50,8463941.38,CDS
UTI00138869FAAH19SA8OV87WICDB02,BankofAmerica,Client_42,2024-02-29 01:14:07,2623408.44,Repo
UTI00138870M8DYFOYU614KA0I2N033,Citigroup,Client_240,2025-04-29 10:15:39,9337672.7,Repo
UTI00138871PX3A3UXQ63S6GS0VL9H8,BNPParibas,Client_127,2024-07-12 00:04:31,2633814.28,Repo
UTI00138872A27IKGR1Q8Z1KBR862SG,GoldmanSachs,Client_454,2024-03-13 00:24:00,2889942.26,Repo
UTI00138873TG0LJABOPSJ7XLSQVX3F,GoldmanSachs,Client_166,2025-03-23 04:47:37,1470946.91,CDS
UTI00138874YOSNG3AA4919FY266K0N,MorganStanley,Client_394,2025-04-27 17:59:52,,EquitySwap
UTI00138875PPXT9X7DZ7BK16KSMYTQ,BankofAmerica,Client_446,2024-03-04 21:10:39,112777.71,CommoditySwap
